frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.9979497174206678,-0.017826809460596102,1.7146464024264065,0.00041015440207740276,-67.74105245843158,-0.28546438553802506,0.00041015440207740276,-67.74105245843158,-0.28546438553802506,0.9979639333597696,-0.017703078578658073,1.717552634487859
5000000000.0,0.9931991660890062,-0.0592730752027698,1.139914653752833,0.005813594381888345,-44.71110545011755,-0.6973366493048913,0.005813594381888345,-44.71110545011755,-0.6973366493048913,0.993259411359685,-0.05874622427475884,1.1450851986366481
5500000000.0,0.967882549755877,-0.2835468019239641,0.6172970517705979,0.062447520814094354,-24.08969597145928,-1.231266608798527,0.062447520814094354,-24.08969597145928,-1.231266608798527,0.9697672250806691,-0.26664995374249245,0.6323504158363383
5625000000.0,0.8285289576724312,-1.6338461616081512,0.2534393398477361,0.2493457433586873,-12.063960826563271,-1.7940374036885682,0.2493457433586873,-12.063960826563271,-1.7940374036885682,0.8479480947561253,-1.432614625877905,0.30764462462725195
5687500000.0,0.4154403327071308,-7.629826852126112,0.5620477352688786,0.5214175944764262,-5.656286365728093,-2.87932577659952,0.5214175944764262,-5.656286365728093,-2.87932577659952,0.5148384046151798,-5.7665812831249275,0.5175055698295417
5750000000.0,0.8018947417835957,-1.917652685753626,0.7254718548242375,0.4070660336309939,-7.80670268943266,-3.8486265185030457,0.4070660336309939,-7.80670268943266,-3.8486265185030457,0.8207143469505598,-1.7161594917154208,0.6285899680927686
6000000000.0,0.5770755623632435,-4.775346330687256,-0.3579364327088586,0.6942671831978181,-3.169467252061309,-5.395712876978968,0.6942671831978181,-3.169467252061309,-5.395712876978968,0.5479502643823309,-5.225177183763483,-0.6360213286308695
6250000000.0,0.6582522833174248,-3.6321525151423844,0.05247084991433994,0.6684030074597218,-3.4992320935794097,-7.732235743323188,0.6684030074597218,-3.4992320935794097,-7.732235743323188,0.6595079517931022,-3.6155992745571335,0.23221976053007579
6375000000.0,0.38800120519016107,-8.223338508392983,-0.6952782546759464,0.8173604039208686,-1.7517281001712544,-8.591070457644228,0.8173604039208686,-1.7517281001712544,-8.591070457644228,0.40041059327654155,-7.949888826617122,-0.45901120022471786
6500000000.0,0.23851450702127636,-12.44970401988321,1.1247274195203794,0.8695720363447483,-1.2138886943606755,-9.70027495135609,0.8695720363447483,-1.2138886943606755,-9.70027495135609,0.2509275240737663,-12.009033971974546,0.980190492770643
6750000000.0,0.4259764974578881,-7.412287234186113,-0.4015667650566309,0.8155124758356014,-1.7713878133787193,-11.37789905884706,0.8155124758356014,-1.7713878133787193,-11.37789905884706,0.4343008857639933,-7.244185697718702,-0.2317118345414305
7000000000.0,0.42480716807286634,-7.436163274114271,0.9622151062503593,0.8143698106453887,-1.7835666872076248,-13.298987520335594,0.8143698106453887,-1.7835666872076248,-13.298987520335594,0.4325681196093748,-7.278909826830118,0.5714596215500143
7250000000.0,0.47582721390301785,-6.4510144611945295,-0.3970303343915658,0.790122541784081,-2.0461109566348528,-14.863015019820814,0.790122541784081,-2.0461109566348528,-14.863015019820814,0.4560018132982562,-6.820668607068276,-0.9360474594533287
7500000000.0,0.3021101698938686,-10.39669309768249,-0.16214385776063173,0.8500081225955066,-1.4115384837952627,-16.793933765792048,0.8500081225955066,-1.4115384837952627,-16.793933765792048,0.2637378556279028,-11.57655058499158,0.9179566478232435
7750000000.0,0.2824630999946015,-10.980765577452779,-1.620077370469509,0.8368325625739471,-1.5472285802664554,-18.683892851105988,0.8368325625739471,-1.5472285802664554,-18.683892851105988,0.28571570366987226,-10.8813177803924,-1.014371601596478
7875000000.0,0.1310755310787396,-17.649567479593756,0.4438951449770724,0.8455129288948311,-1.457594942761751,-19.861970757023432,0.8455129288948311,-1.457594942761751,-19.861970757023432,0.17232488117631709,-15.273040245880516,-0.04517838305498502
8000000000.0,0.5742040762151082,-4.8186745763428505,-0.7688691184547913,0.6474649811994867,-3.7756743173852136,-21.09143109924194,0.6474649811994867,-3.7756743173852136,-21.09143109924194,0.5801017525606152,-4.729916449439486,-0.8022879075124955
9000000000.0,0.9591942261396709,-0.3618688826551162,2.160155725154786,0.013147553894751078,-37.62310080482135,-21.864823722411778,0.013147553894751078,-37.62310080482135,-21.864823722411778,0.9590503132353874,-0.3631721696769601,2.1497875889319964
9500000000.0,0.9715482075452151,-0.2507129027982743,1.540806679926022,0.005374154466482001,-45.393797100533064,-23.100221123261868,0.005374154466482001,-45.393797100533064,-23.100221123261868,0.9718472192380418,-0.24804007301892517,1.5312280873827788
10000000000.0,0.976148791912734,-0.20967957737298226,1.1128573073889898,0.0027227727969021975,-51.299771941239214,-24.29153421337307,0.0027227727969021975,-51.299771941239214,-24.29153421337307,0.9764824085031026,-0.20671152389422054,1.10730654244112
