frequency_hz,s11_mag,s11_db,s11_phase_deg,s21_mag,s21_db,s21_phase_deg,s12_mag,s12_db,s12_phase_deg,s22_mag,s22_db,s22_phase_deg
4000000000.0,0.9929752651053488,-0.061231391865793516,1.2626825966419708,0.006193411705347108,-44.16140098848159,-0.3334283222609663,0.006193411705347108,-44.16140098848159,-0.3334283222609663,0.9932770472361848,-0.05859200281429756,1.2773865680844712
4500000000.0,0.9879658850526366,-0.10516103110549682,0.9204704462272543,0.013363190703080645,-37.48179667658501,-0.6878525365041254,0.013363190703080645,-37.48179667658501,-0.6878525365041254,0.9886541505861884,-0.09911212074342715,0.9462720561824113
5000000000.0,0.9751143353030995,-0.21888917772170752,0.46291325135083217,0.04388496553640018,-27.153684767320012,-1.1681283372218387,0.04388496553640018,-27.153684767320012,-1.1681283372218387,0.9770166693354196,-0.20196053036083322,0.5130438094564878
5250000000.0,0.9493166700478223,-0.4517778565391642,0.10410240655208254,0.11399938095196684,-18.861950139915248,-1.5575161232816965,0.11399938095196684,-18.861950139915248,-1.5575161232816965,0.9532406228126525,-0.41594916521384917,0.18127963162826283
5375000000.0,0.8969876700871395,-0.9442705337652235,-0.19040666752114146,0.22319669896015595,-13.026244656516264,-1.8917848178862362,0.22319669896015595,-13.026244656516264,-1.8917848178862362,0.9037161049150385,-0.8793595637831443,-0.08763028808292529
5500000000.0,0.6353183709408903,-3.940171727454916,-0.726266968758558,0.5164129313235,-5.740057824931675,-2.5740865342763124,0.5164129313235,-5.740057824931675,-2.5740865342763124,0.6522560383465876,-3.7116378334099003,-0.5641160505897189
6000000000.0,0.33797563766287286,-9.42229207787333,-1.1984922823513757,0.7821058201445422,-2.1346896447960204,0.4470650659354313,0.7821058201445422,-2.1346896447960204,0.4470650659354313,0.39223047669265515,-8.12917328500091,-0.6080583209098799
6500000000.0,0.48350379455337184,-6.312002264210115,-0.40323447822529884,0.7407169310161872,-2.6069545660509745,-2.092040139555209,0.7407169310161872,-2.6069545660509745,-2.092040139555209,0.4954690864035406,-6.099668741764974,-0.5158678982154635
6625000000.0,0.3254335868794358,-9.750752540972677,-0.9405268492240132,0.8003820435098942,-1.9340532655852114,-2.6694109377588577,0.8003820435098942,-1.9340532655852114,-2.6694109377588577,0.34416832449474044,-9.26458204856925,-0.8993374201655927
6750000000.0,0.04981028221826693,-26.05361995214663,-1.142618506413926,0.8459745241289225,-1.452854304156204,-3.3287233619810506,0.8459745241289225,-1.452854304156204,-3.3287233619810506,0.12823153967224787,-17.840102862807473,-0.624640005168463
7000000000.0,0.43183880002543185,-7.293566791683805,0.1960566429388329,0.755782691130312,-2.4320611695939345,-4.6071571452390145,0.755782691130312,-2.4320611695939345,-4.6071571452390145,0.440623390233044,-7.11864904613288,-0.1328002626999133
7500000000.0,0.1368291927695231,-17.276424703465157,-1.6237336645474616,0.8126094825779958,-1.8023622814112115,-6.986036772402349,0.8126094825779958,-1.8023622814112115,-6.986036772402349,0.13246775302048475,-17.55779660657701,-1.8693063650434403
7750000000.0,0.38602667450337996,-8.267653689499214,-0.6998160213196253,0.7209643109322081,-2.8417246625830845,-8.474038323430662,0.7209643109322081,-2.8417246625830845,-8.474038323430662,0.38479236014934565,-8.295471184759315,-0.8423363788837019
8000000000.0,0.5277027117992735,-5.552213480625257,-1.922585471799062,0.6108555238853389,-4.281229890037549,-9.93037608254858,0.6108555238853389,-4.281229890037549,-9.93037608254858,0.5026280533149865,-5.975065513440535,-2.165365742755599
8125000000.0,0.4009563309957506,-7.93805849474392,-2.3105833586877216,0.6176349824710065,-4.185362275989773,-10.919570225751807,0.6176349824710065,-4.185362275989773,-10.919570225751807,0.2419623213227654,-12.325045152757134,-2.899436933681693
8250000000.0,0.6183676115004862,-4.175065314362022,-2.2222834338607473,0.3817132775283197,-8.36525466546692,-12.323549631421773,0.3817132775283197,-8.36525466546692,-12.323549631421773,0.5022267121209226,-5.982003840498576,-1.6889601501934512
8500000000.0,0.8732534355871574,-1.1771939413789554,-3.305174474508555,0.04859923929616941,-26.267410570335016,-13.802195905198133,0.04859923929616941,-26.267410570335016,-13.802195905198133,0.8581913476413674,-1.3283173675083768,-3.075738807643372
9000000000.0,0.9347221768946404,-0.5863490653515907,-4.465052453307025,0.0011697214251335608,-58.63835110580423,-15.032329879274647,0.0011697214251335608,-58.63835110580423,-15.032329879274647,0.9303320560502606,-0.6272402897522176,-4.327602258677944
9500000000.0,0.9553399631613598,-0.3968410949866159,-5.145289031421124,0.0005212310279431552,-65.65939478845192,-17.43946495951248,0.0005212310279431552,-65.65939478845192,-17.43946495951248,0.9531200867517025,-0.41704755432663565,-5.045299681620845
10000000000.0,0.9637864435310675,-0.32038373419812893,-5.626336860049556,0.0006378390258448216,-63.90577824402023,-17.92071217213606,0.0006378390258448216,-63.90577824402023,-17.92071217213606,0.9625721312994562,-0.33133432622682196,-5.546946402361043
